Order_ID,Batch_Number,Product_Name,Category,Dosage_Form,Manufacturer,Warehouse,Hospital_Client,City,Logistics_Company,Order_Date,Dispatch_Date,Delivery_Date,Days_To_Deliver,Delivery_Status,Quantity_Units,Unit_Price_EUR,Total_Value_EUR,Discount_Percentage,Final_Value_EUR,Payment_Status,Cold_Chain_Required,Temperature_Zone,Damage_Reported,Return_Reason,Expiry_Date,Stock_Level,Reorder_Point,Lead_Time_Days,Compliance_Status
ORD003524,BATCH03524,Lisinopril 10mg,Hypertension,Tablet,Abbott,Leipzig Store,Dresden Hospital,Leipzig,FedEx Health,30-01-2025,31-01-2025,Not Delivered Yet,Not Applicable,Pending,2222,57.73,128276.06,17.6,105699.47,Paid,No,Ambient (15-25°C),No,Not Applicable,23-01-2028,36688,962,12,Non-Compliant
ORD003525,BATCH03525,Insulin Glargine,Diabetes,Injection,Merck,Munich Hub,Hamburg Medical Center,Munich,BioLogistics GmbH,28-05-2024,01-06-2024,Not Delivered Yet,Not Applicable,In Transit,3004,68.74,206494.96,12.7,180270.1,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,06-05-2029,7068,500,9,Compliant
ORD003526,BATCH03526,Morphine 10mg,Pain Relief,Injection,Johnson & Johnson,Hamburg Port,Nuremberg Clinic,Hamburg,UPS Pharma,22-04-2024,25-04-2024,12-05-2024,20,Delayed,4998,75.51,377398.98,7.4,349471.46,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,16-01-2028,14971,4391,14,Compliant
ORD003527,BATCH03527,COVID-19 Vaccine,Vaccine,Injection,Johnson & Johnson,Leipzig Store,Frankfurt General Hospital,Leipzig,UPS Pharma,11-10-2024,12-10-2024,Not Delivered Yet,Not Applicable,In Transit,1530,49.5,75735,7.9,69751.93,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,27-01-2026,39930,3192,9,Compliant
ORD003528,BATCH03528,Paracetamol 500mg,Pain Relief,Tablet,Johnson & Johnson,Munich Hub,Hanover Medical Center,Munich,MedExpress,02-11-2022,04-11-2022,Not Delivered Yet,Not Applicable,In Transit,592,25.32,14989.44,8.1,13775.3,Pending,No,Ambient (15-25°C),No,Not Applicable,11-09-2027,18538,4408,5,Compliant
ORD003529,BATCH03529,Prednisolone 5mg,Steroid,Tablet,AstraZeneca,Frankfurt Depot,Dresden Hospital,Frankfurt,MedExpress,30-10-2023,01-11-2023,Not Delivered Yet,Not Applicable,In Transit,864,200.32,173076.48,10.4,155076.53,Overdue,No,Ambient (15-25°C),No,Not Applicable,01-07-2026,38907,4236,13,Compliant
ORD003530,BATCH03530,Paracetamol 500mg,Pain Relief,Tablet,Merck,Munich Hub,Bremen Health Institute,Munich,FedEx Health,12-03-2024,15-03-2024,Not Delivered Yet,Not Applicable,Pending,3944,402.66,1588091.04,12,1397520.12,Paid,No,Ambient (15-25°C),No,Not Applicable,18-04-2026,25630,1842,13,Compliant
ORD003531,BATCH03531,Lisinopril 10mg,Hypertension,Tablet,Johnson & Johnson,Munich Hub,Dresden Hospital,Munich,FedEx Health,19-07-2024,20-07-2024,00-01-1900,Not Applicable,Returned,4355,269.52,1173759.6,16.5,980089.27,Paid,No,Ambient (15-25°C),No,Damaged,07-06-2026,13765,4031,2,Under Review
ORD003532,BATCH03532,Ibuprofen 400mg,Anti-inflammatory,Tablet,Bayer,Frankfurt Depot,Nuremberg Clinic,Frankfurt,FedEx Health,19-10-2022,20-10-2022,26-10-2022,7,Delivered,3798,324.79,1233552.42,18.3,1007812.33,Paid,No,Refrigerated (2-8°C),No,Not Applicable,02-10-2025,19660,2673,8,Non-Compliant
ORD003533,BATCH03533,Omeprazole 20mg,Gastric,Capsule,Pfizer,Leipzig Store,Stuttgart Health Center,Leipzig,UPS Pharma,04-04-2023,08-04-2023,Not Delivered Yet,Not Applicable,In Transit,3222,294.6,949201.2,18.9,769802.17,Paid,No,Ambient (15-25°C),No,Not Applicable,11-08-2027,30259,3766,3,Compliant
ORD003534,BATCH03534,Azithromycin 500mg,Antibiotic,Tablet,Merck,Frankfurt Depot,Berlin University Hospital,Frankfurt,MedExpress,21-03-2022,22-03-2022,Not Delivered Yet,Not Applicable,In Transit,3865,294.96,1140020.4,19,923416.52,Overdue,No,Ambient (15-25°C),No,Not Applicable,09-03-2024,38228,1124,8,Under Review
ORD003535,BATCH03535,Dexamethasone 4mg,Steroid,Tablet,AstraZeneca,Cologne Warehouse,Cologne Medical Hub,Cologne,MedExpress,15-01-2023,16-01-2023,Not Delivered Yet,Not Applicable,In Transit,938,252.05,236422.9,9.1,214908.42,Pending,No,Refrigerated (2-8°C),No,Not Applicable,13-08-2024,42220,4808,8,Non-Compliant
ORD003536,BATCH03536,Azithromycin 500mg,Antibiotic,Tablet,Abbott,Cologne Warehouse,Munich Clinic,Cologne,DHL Medical,04-08-2024,06-08-2024,18-08-2024,14,Delayed,2508,390.49,979348.92,8.2,899042.31,Paid,No,Ambient (15-25°C),Yes,Not Applicable,07-07-2027,29483,2638,8,Under Review
ORD003537,BATCH03537,Omeprazole 20mg,Gastric,Capsule,Merck,Munich Hub,Dresden Hospital,Munich,BioLogistics GmbH,05-03-2024,09-03-2024,16-03-2024,11,Delivered,1313,453.91,595983.83,14,512546.09,Overdue,No,Ambient (15-25°C),No,Not Applicable,04-08-2028,8799,3725,9,Non-Compliant
ORD003538,BATCH03538,Azithromycin 500mg,Antibiotic,Tablet,Bayer,Cologne Warehouse,Nuremberg Clinic,Cologne,MedExpress,18-04-2023,23-04-2023,00-01-1900,Not Applicable,Returned,3123,193.15,603207.45,17.3,498852.56,Paid,No,Ambient (15-25°C),No,Damaged,04-01-2025,29776,3459,6,Compliant
ORD003539,BATCH03539,Insulin Glargine,Diabetes,Injection,Pfizer,Cologne Warehouse,Hanover Medical Center,Cologne,UPS Pharma,05-02-2023,10-02-2023,12-02-2023,7,Delivered,4150,287.07,1191340.5,2,1167513.69,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,02-09-2026,35753,1573,1,Non-Compliant
ORD003540,BATCH03540,Prednisolone 5mg,Steroid,Tablet,Pfizer,Frankfurt Depot,Nuremberg Clinic,Frankfurt,BioLogistics GmbH,11-09-2022,16-09-2022,00-01-1900,Not Applicable,Returned,1476,187.15,276233.4,14.1,237284.49,Overdue,No,Ambient (15-25°C),No,Wrong Item,06-01-2026,42095,530,3,Under Review
ORD003541,BATCH03541,Paracetamol 500mg,Pain Relief,Tablet,Roche,Munich Hub,Hamburg Medical Center,Munich,BioLogistics GmbH,26-08-2023,30-08-2023,Not Delivered Yet,Not Applicable,Pending,3598,42.16,151691.68,13.9,130606.54,Paid,No,Ambient (15-25°C),No,Not Applicable,23-06-2026,36900,4046,7,Non-Compliant
ORD003542,BATCH03542,Omeprazole 20mg,Gastric,Capsule,Bayer,Hamburg Port,Nuremberg Clinic,Hamburg,DHL Medical,24-03-2023,29-03-2023,Not Delivered Yet,Not Applicable,Pending,4391,100.95,443271.45,15.1,376337.46,Overdue,No,Ambient (15-25°C),No,Not Applicable,17-03-2025,17471,707,10,Under Review
ORD003543,BATCH03543,Metformin 500mg,Diabetes,Tablet,Roche,Leipzig Store,Dresden Hospital,Leipzig,ColdChain Logistics,21-07-2024,25-07-2024,01-08-2024,11,Delivered,2137,288.22,615926.14,7.3,570963.53,Paid,No,Ambient (15-25°C),No,Not Applicable,17-01-2028,20750,2645,1,Non-Compliant
ORD003544,BATCH03544,Paracetamol 500mg,Pain Relief,Tablet,Abbott,Hamburg Port,Nuremberg Clinic,Hamburg,FedEx Health,01-10-2022,05-10-2022,08-10-2022,7,Delivered,3231,344.08,1111722.48,16.1,932735.16,Overdue,No,Ambient (15-25°C),No,Not Applicable,15-01-2027,16563,4361,2,Under Review
ORD003545,BATCH03545,Prednisolone 5mg,Steroid,Tablet,Novartis,Cologne Warehouse,Dresden Hospital,Cologne,MedExpress,30-09-2024,02-10-2024,08-10-2024,8,Delivered,987,363.21,358488.27,0.9,355261.88,Pending,No,Ambient (15-25°C),No,Not Applicable,11-03-2026,26427,3638,11,Compliant
ORD003546,BATCH03546,Amoxicillin 250mg,Antibiotic,Capsule,Roche,Munich Hub,Berlin University Hospital,Munich,DHL Medical,30-05-2024,02-06-2024,Not Delivered Yet,Not Applicable,In Transit,1121,108.98,122166.58,3.3,118135.08,Paid,No,Ambient (15-25°C),No,Not Applicable,20-10-2026,2040,3046,2,Compliant
ORD003547,BATCH03547,Insulin Glargine,Diabetes,Injection,Abbott,Cologne Warehouse,Dresden Hospital,Cologne,FedEx Health,30-10-2022,31-10-2022,02-11-2022,3,Delivered,3007,129.28,388744.96,16.3,325379.53,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,22-12-2023,5324,2049,10,Non-Compliant
ORD003548,BATCH03548,Lisinopril 10mg,Hypertension,Tablet,Johnson & Johnson,Hamburg Port,Hamburg Medical Center,Hamburg,UPS Pharma,19-07-2022,23-07-2022,12-08-2022,24,Delayed,3240,160.09,518691.6,14.3,444518.7,Overdue,No,Ambient (15-25°C),No,Not Applicable,08-09-2026,21305,713,14,Under Review
ORD003549,BATCH03549,Omeprazole 20mg,Gastric,Capsule,Bayer,Munich Hub,Hanover Medical Center,Munich,ColdChain Logistics,30-01-2024,03-02-2024,Cancelled,Not Applicable,Cancelled,1300,30.16,39208,14.6,33483.63,Paid,No,Refrigerated (2-8°C),No,Not Applicable,25-02-2026,45480,2109,14,Compliant
ORD003550,BATCH03550,Vitamin D3 1000IU,Supplement,Tablet,Novartis,Hamburg Port,Frankfurt General Hospital,Hamburg,FedEx Health,18-12-2024,23-12-2024,09-01-2025,22,Delayed,2425,226.67,549674.75,12,483713.78,Overdue,No,Ambient (15-25°C),No,Not Applicable,25-03-2029,47883,4982,2,Under Review
ORD003551,BATCH03551,Fluoxetine 20mg,Antidepressant,Capsule,Roche,Munich Hub,Nuremberg Clinic,Munich,DHL Medical,13-06-2023,16-06-2023,21-06-2023,8,Delivered,532,247.73,131792.36,13.1,114527.56,Pending,No,Refrigerated (2-8°C),No,Not Applicable,12-09-2025,35517,942,7,Under Review
ORD003552,BATCH03552,Ciprofloxacin 500mg,Antibiotic,Tablet,GSK,Stuttgart Center,Cologne Medical Hub,Stuttgart,ColdChain Logistics,23-01-2023,28-01-2023,29-01-2023,6,Delivered,1215,322.4,391716,9.2,355678.13,Paid,No,Refrigerated (2-8°C),No,Not Applicable,10-10-2026,12623,4934,12,Non-Compliant
ORD003553,BATCH03553,Lisinopril 10mg,Hypertension,Tablet,Novartis,Cologne Warehouse,Hanover Medical Center,Cologne,BioLogistics GmbH,11-03-2023,14-03-2023,24-03-2023,13,Delayed,4780,226.04,1080471.2,19,875181.67,Pending,No,Refrigerated (2-8°C),No,Not Applicable,23-06-2025,48069,4543,4,Compliant
ORD003554,BATCH03554,Ciprofloxacin 500mg,Antibiotic,Tablet,Pfizer,Leipzig Store,Berlin University Hospital,Leipzig,UPS Pharma,09-06-2023,11-06-2023,13-06-2023,4,Delivered,3472,364.55,1265717.6,12.9,1102440.03,Paid,No,Ambient (15-25°C),No,Not Applicable,10-11-2027,621,2662,13,Compliant
ORD003555,BATCH03555,Cetirizine 10mg,Allergy,Tablet,Roche,Berlin Central,Berlin University Hospital,Berlin,BioLogistics GmbH,17-01-2024,22-01-2024,00-01-1900,Not Applicable,Returned,3123,87.45,273106.35,18.2,223400.99,Overdue,No,Ambient (15-25°C),No,Quality Issue,09-02-2026,4488,2376,5,Compliant
ORD003556,BATCH03556,Ibuprofen 400mg,Anti-inflammatory,Tablet,Novartis,Hamburg Port,Nuremberg Clinic,Hamburg,BioLogistics GmbH,23-03-2024,27-03-2024,Not Delivered Yet,Not Applicable,Pending,2629,429.15,1128235.35,9.7,1018796.52,Paid,No,Refrigerated (2-8°C),No,Not Applicable,04-03-2026,7243,3230,7,Compliant
ORD003557,BATCH03557,Morphine 10mg,Pain Relief,Injection,AstraZeneca,Leipzig Store,Munich Clinic,Leipzig,FedEx Health,09-04-2023,11-04-2023,Not Delivered Yet,Not Applicable,Pending,998,364.78,364050.44,9.2,330557.8,Pending,Yes,Refrigerated (2-8°C),No,Not Applicable,17-02-2025,45686,3764,2,Non-Compliant
ORD003558,BATCH03558,Insulin Glargine,Diabetes,Injection,Pfizer,Munich Hub,Cologne Medical Hub,Munich,BioLogistics GmbH,18-03-2022,19-03-2022,Not Delivered Yet,Not Applicable,In Transit,2771,454.98,1260749.58,10.4,1129631.62,Pending,Yes,Refrigerated (2-8°C),No,Not Applicable,22-09-2024,10326,4508,4,Compliant
ORD003559,BATCH03559,Amoxicillin 250mg,Antibiotic,Capsule,Bayer,Stuttgart Center,Nuremberg Clinic,Stuttgart,UPS Pharma,28-08-2022,30-08-2022,Not Delivered Yet,Not Applicable,Pending,1541,192.25,296257.25,14.4,253596.21,Paid,No,Refrigerated (2-8°C),No,Not Applicable,08-09-2023,3692,1579,3,Under Review
ORD003560,BATCH03560,Ciprofloxacin 500mg,Antibiotic,Tablet,AstraZeneca,Berlin Central,Bremen Health Institute,Berlin,FedEx Health,04-06-2022,06-06-2022,08-06-2022,4,Delivered,3856,15.75,60732,13.4,52593.91,Overdue,No,Ambient (15-25°C),No,Not Applicable,07-05-2027,26947,631,8,Compliant
ORD003561,BATCH03561,Prednisolone 5mg,Steroid,Tablet,Johnson & Johnson,Munich Hub,Berlin University Hospital,Munich,MedExpress,28-10-2024,01-11-2024,03-11-2024,6,Delivered,2297,167.82,385482.54,2.8,374689.03,Paid,No,Ambient (15-25°C),No,Not Applicable,23-11-2027,35290,3251,6,Under Review
ORD003562,BATCH03562,Vitamin D3 1000IU,Supplement,Tablet,GSK,Stuttgart Center,Frankfurt General Hospital,Stuttgart,DHL Medical,23-03-2022,25-03-2022,00-01-1900,Not Applicable,Returned,3923,256.8,1007426.4,3.9,968136.77,Paid,No,Refrigerated (2-8°C),No,Quality Issue,18-11-2024,47211,3711,12,Compliant
ORD003563,BATCH03563,Atorvastatin 10mg,Cholesterol,Tablet,Sanofi,Leipzig Store,Berlin University Hospital,Leipzig,MedExpress,14-10-2023,16-10-2023,25-10-2023,11,Delayed,913,18.29,16698.77,16.5,13943.47,Paid,No,Ambient (15-25°C),No,Not Applicable,22-08-2026,22001,3632,13,Non-Compliant
ORD003564,BATCH03564,Dexamethasone 4mg,Steroid,Tablet,Sanofi,Cologne Warehouse,Cologne Medical Hub,Cologne,ColdChain Logistics,03-08-2022,05-08-2022,Cancelled,Not Applicable,Cancelled,2246,36.79,82630.34,19.9,66186.9,Overdue,No,Refrigerated (2-8°C),No,Not Applicable,26-04-2024,44970,4757,2,Compliant
ORD003565,BATCH03565,Insulin Glargine,Diabetes,Injection,Roche,Leipzig Store,Frankfurt General Hospital,Leipzig,ColdChain Logistics,06-01-2023,09-01-2023,24-01-2023,18,Delayed,3329,160.1,532972.9,16.7,443966.43,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,21-08-2025,32948,3150,6,Compliant
ORD003566,BATCH03566,Losartan 50mg,Hypertension,Tablet,Sanofi,Hamburg Port,Bremen Health Institute,Hamburg,ColdChain Logistics,03-03-2024,08-03-2024,09-03-2024,6,Delivered,2556,120.53,308074.68,15.7,259706.96,Overdue,No,Refrigerated (2-8°C),No,Not Applicable,31-10-2027,38013,2864,10,Under Review
ORD003567,BATCH03567,Salbutamol Inhaler,Respiratory,Inhaler,Johnson & Johnson,Leipzig Store,Berlin University Hospital,Leipzig,MedExpress,27-10-2022,31-10-2022,05-11-2022,9,Delivered,336,285.76,96015.36,7.3,89006.24,Paid,No,Ambient (15-25°C),No,Not Applicable,17-07-2025,7000,4812,10,Under Review
ORD003568,BATCH03568,Paracetamol 500mg,Pain Relief,Tablet,Roche,Berlin Central,Nuremberg Clinic,Berlin,MedExpress,02-02-2023,03-02-2023,Cancelled,Not Applicable,Cancelled,4417,477.82,2110530.94,10.1,1897367.32,Paid,No,Ambient (15-25°C),No,Not Applicable,05-08-2024,38104,2305,4,Compliant
ORD003569,BATCH03569,Vitamin D3 1000IU,Supplement,Tablet,GSK,Frankfurt Depot,Berlin University Hospital,Frankfurt,UPS Pharma,01-03-2025,05-03-2025,10-03-2025,9,Delivered,1169,177.03,206948.07,10.8,184597.68,Pending,No,Refrigerated (2-8°C),No,Not Applicable,24-09-2026,38631,1351,13,Compliant
ORD003570,BATCH03570,Atorvastatin 10mg,Cholesterol,Tablet,Abbott,Munich Hub,Frankfurt General Hospital,Munich,FedEx Health,01-12-2024,06-12-2024,22-12-2024,21,Delayed,2180,385.37,840106.6,15.6,709049.97,Paid,No,Ambient (15-25°C),No,Not Applicable,14-10-2029,27784,1915,8,Compliant
ORD003571,BATCH03571,Omeprazole 20mg,Gastric,Capsule,Roche,Berlin Central,Hamburg Medical Center,Berlin,BioLogistics GmbH,30-06-2022,03-07-2022,06-07-2022,6,Delivered,2274,155.36,353288.64,18.4,288283.53,Paid,No,Ambient (15-25°C),No,Not Applicable,16-06-2025,49676,3839,12,Compliant
ORD003572,BATCH03572,Paracetamol 500mg,Pain Relief,Tablet,Novartis,Frankfurt Depot,Hanover Medical Center,Frankfurt,DHL Medical,10-10-2024,11-10-2024,13-10-2024,3,Delivered,3998,242.56,969754.88,11.6,857263.31,Overdue,No,Ambient (15-25°C),Yes,Not Applicable,08-07-2028,41660,3243,2,Compliant
ORD003573,BATCH03573,Vitamin D3 1000IU,Supplement,Tablet,Pfizer,Frankfurt Depot,Frankfurt General Hospital,Frankfurt,MedExpress,27-04-2022,30-04-2022,01-05-2022,4,Delivered,2043,317.59,648836.37,18.8,526855.13,Paid,No,Ambient (15-25°C),No,Not Applicable,28-12-2024,6823,1796,2,Non-Compliant
ORD003574,BATCH03574,Losartan 50mg,Hypertension,Tablet,Abbott,Frankfurt Depot,Frankfurt General Hospital,Frankfurt,BioLogistics GmbH,14-02-2023,18-02-2023,Not Delivered Yet,Not Applicable,Pending,618,137.31,84857.58,7.3,78662.98,Paid,No,Ambient (15-25°C),No,Not Applicable,20-04-2024,16566,2456,2,Compliant
ORD003575,BATCH03575,Ciprofloxacin 500mg,Antibiotic,Tablet,Bayer,Stuttgart Center,Dresden Hospital,Stuttgart,MedExpress,17-06-2024,20-06-2024,Cancelled,Not Applicable,Cancelled,3190,147.08,469185.2,17.9,385201.05,Paid,No,Refrigerated (2-8°C),No,Not Applicable,09-04-2028,13619,1734,1,Under Review
ORD003576,BATCH03576,Salbutamol Inhaler,Respiratory,Inhaler,Sanofi,Cologne Warehouse,Munich Clinic,Cologne,MedExpress,26-01-2023,27-01-2023,13-02-2023,18,Delayed,4790,330.05,1580939.5,0,1580939.5,Paid,No,Ambient (15-25°C),No,Not Applicable,05-01-2027,4506,2992,7,Compliant
ORD003577,BATCH03577,Ciprofloxacin 500mg,Antibiotic,Tablet,GSK,Berlin Central,Hamburg Medical Center,Berlin,MedExpress,23-09-2022,26-09-2022,Not Delivered Yet,Not Applicable,In Transit,3244,231.05,749526.2,15.6,632600.11,Pending,No,Ambient (15-25°C),No,Not Applicable,23-03-2024,18462,1791,6,Compliant
ORD003578,BATCH03578,Ciprofloxacin 500mg,Antibiotic,Tablet,Sanofi,Cologne Warehouse,Hamburg Medical Center,Cologne,FedEx Health,27-06-2023,29-06-2023,04-07-2023,7,Delivered,3416,417.21,1425189.36,8.6,1302623.08,Pending,No,Refrigerated (2-8°C),No,Not Applicable,31-12-2027,44522,4519,4,Compliant
ORD003579,BATCH03579,Azithromycin 500mg,Antibiotic,Tablet,GSK,Munich Hub,Stuttgart Health Center,Munich,ColdChain Logistics,06-12-2022,07-12-2022,09-12-2022,3,Delivered,1938,69.55,134787.9,19,109178.2,Overdue,No,Ambient (15-25°C),No,Not Applicable,18-02-2026,42415,2864,7,Compliant
ORD003580,BATCH03580,Warfarin 5mg,Blood Thinner,Tablet,Bayer,Stuttgart Center,Hamburg Medical Center,Stuttgart,MedExpress,30-01-2024,31-01-2024,Not Delivered Yet,Not Applicable,Pending,3051,360.84,1100922.84,8.1,1011748.09,Pending,No,Refrigerated (2-8°C),No,Not Applicable,02-02-2027,5570,4018,12,Under Review
ORD003581,BATCH03581,Metformin 500mg,Diabetes,Tablet,AstraZeneca,Hamburg Port,Frankfurt General Hospital,Hamburg,BioLogistics GmbH,16-11-2022,19-11-2022,24-11-2022,8,Delivered,435,93.11,40502.85,17.3,33495.86,Paid,No,Ambient (15-25°C),No,Not Applicable,27-10-2024,31250,4070,1,Compliant
ORD003582,BATCH03582,Salbutamol Inhaler,Respiratory,Inhaler,Pfizer,Hamburg Port,Hamburg Medical Center,Hamburg,UPS Pharma,15-08-2023,17-08-2023,23-08-2023,8,Delivered,3461,157.89,546457.29,3.1,529517.11,Pending,No,Ambient (15-25°C),No,Not Applicable,05-01-2025,19557,2517,1,Compliant
ORD003583,BATCH03583,Morphine 10mg,Pain Relief,Injection,Roche,Hamburg Port,Nuremberg Clinic,Hamburg,MedExpress,21-01-2022,24-01-2022,00-01-1900,Not Applicable,Returned,1835,36.35,66702.25,4.4,63767.35,Pending,Yes,Refrigerated (2-8°C),No,Wrong Item,31-12-2026,18705,4413,7,Non-Compliant
ORD003584,BATCH03584,Prednisolone 5mg,Steroid,Tablet,AstraZeneca,Frankfurt Depot,Nuremberg Clinic,Frankfurt,BioLogistics GmbH,15-01-2023,18-01-2023,Cancelled,Not Applicable,Cancelled,1493,447.34,667878.62,3.4,645170.75,Paid,No,Ambient (15-25°C),No,Not Applicable,24-11-2026,11645,4913,11,Non-Compliant
ORD003585,BATCH03585,COVID-19 Vaccine,Vaccine,Injection,Novartis,Munich Hub,Hanover Medical Center,Munich,FedEx Health,05-08-2022,07-08-2022,00-01-1900,Not Applicable,Returned,2340,417.35,976599,11.7,862336.92,Overdue,Yes,Refrigerated (2-8°C),No,Expired,11-09-2026,4901,3052,12,Compliant
ORD003586,BATCH03586,COVID-19 Vaccine,Vaccine,Injection,Sanofi,Berlin Central,Hamburg Medical Center,Berlin,MedExpress,02-04-2024,03-04-2024,22-04-2024,20,Delayed,137,147.5,20207.5,0.7,20066.05,Paid,Yes,Refrigerated (2-8°C),No,Not Applicable,21-08-2027,9484,3151,13,Under Review
ORD003587,BATCH03587,Vitamin D3 1000IU,Supplement,Tablet,Sanofi,Hamburg Port,Hanover Medical Center,Hamburg,DHL Medical,15-02-2024,17-02-2024,20-02-2024,5,Delivered,3819,37.58,143518.02,18.8,116536.63,Overdue,No,Ambient (15-25°C),No,Not Applicable,26-01-2027,48541,3935,6,Compliant
ORD003588,BATCH03588,Omeprazole 20mg,Gastric,Capsule,Pfizer,Hamburg Port,Stuttgart Health Center,Hamburg,DHL Medical,21-09-2022,26-09-2022,04-10-2022,13,Delayed,4010,250.84,1005868.4,17.6,828835.56,Paid,No,Ambient (15-25°C),No,Not Applicable,26-05-2025,7543,3943,10,Non-Compliant
ORD003589,BATCH03589,Atorvastatin 10mg,Cholesterol,Tablet,Pfizer,Cologne Warehouse,Hamburg Medical Center,Cologne,BioLogistics GmbH,31-01-2023,04-02-2023,Not Delivered Yet,Not Applicable,In Transit,1078,246.04,265231.12,0.6,263639.73,Paid,No,Ambient (15-25°C),No,Not Applicable,01-03-2026,13759,4368,9,Under Review
ORD003590,BATCH03590,Lisinopril 10mg,Hypertension,Tablet,Bayer,Cologne Warehouse,Hamburg Medical Center,Cologne,FedEx Health,27-08-2023,29-08-2023,11-09-2023,15,Delayed,605,81.76,49464.8,19.6,39769.7,Overdue,No,Ambient (15-25°C),No,Not Applicable,25-05-2026,27336,2294,12,Under Review
ORD003591,BATCH03591,Warfarin 5mg,Blood Thinner,Tablet,Merck,Hamburg Port,Hamburg Medical Center,Hamburg,UPS Pharma,27-11-2023,28-11-2023,29-11-2023,2,Delivered,2323,413.91,961512.93,15.8,809593.89,Pending,No,Refrigerated (2-8°C),No,Not Applicable,09-01-2025,26801,603,6,Under Review
ORD003592,BATCH03592,Ciprofloxacin 500mg,Antibiotic,Tablet,Pfizer,Stuttgart Center,Cologne Medical Hub,Stuttgart,ColdChain Logistics,19-06-2023,21-06-2023,26-06-2023,7,Delivered,4177,43.07,179903.39,19.9,144102.62,Paid,No,Refrigerated (2-8°C),No,Not Applicable,22-12-2027,24653,4506,1,Compliant
ORD003593,BATCH03593,Metformin 500mg,Diabetes,Tablet,Novartis,Frankfurt Depot,Hanover Medical Center,Frankfurt,BioLogistics GmbH,04-04-2024,05-04-2024,00-01-1900,Not Applicable,Returned,1366,409.11,558844.26,12.2,490665.26,Paid,No,Ambient (15-25°C),No,Damaged,08-03-2029,40375,4644,10,Non-Compliant
ORD003594,BATCH03594,Warfarin 5mg,Blood Thinner,Tablet,Bayer,Leipzig Store,Bremen Health Institute,Leipzig,BioLogistics GmbH,14-09-2024,19-09-2024,20-09-2024,6,Delivered,3046,495.58,1509536.68,13.5,1305749.23,Pending,No,Refrigerated (2-8°C),No,Not Applicable,19-10-2028,5783,1064,6,Compliant
ORD003595,BATCH03595,Losartan 50mg,Hypertension,Tablet,AstraZeneca,Munich Hub,Dresden Hospital,Munich,MedExpress,07-08-2023,12-08-2023,Not Delivered Yet,Not Applicable,Pending,1661,141.73,235413.53,14,202455.64,Paid,No,Ambient (15-25°C),No,Not Applicable,17-11-2025,28294,4314,9,Compliant
ORD003596,BATCH03596,Lisinopril 10mg,Hypertension,Tablet,Bayer,Frankfurt Depot,Munich Clinic,Frankfurt,DHL Medical,19-12-2023,23-12-2023,08-01-2024,20,Delayed,681,447.05,304441.05,18.4,248423.9,Paid,No,Ambient (15-25°C),No,Not Applicable,22-04-2028,24352,4094,9,Non-Compliant
ORD003597,BATCH03597,COVID-19 Vaccine,Vaccine,Injection,Bayer,Berlin Central,Munich Clinic,Berlin,MedExpress,20-02-2024,21-02-2024,28-02-2024,8,Delivered,2378,374.63,890870.14,9.4,807128.35,Overdue,Yes,Refrigerated (2-8°C),No,Not Applicable,25-03-2025,47247,733,3,Non-Compliant
